VehicleID,Amount (Million Naira)
VHL17211,2.1735999999999978
VHL17209,4.951171428571425
VHL18693,5.207883333333338
VHL18975,13.403126587301587
VHL18976,4.0727
VHL15391,4.309758333333334
VHL13071,53.0125
VHL19241,11.591899999999995
VHL14944,10.446427308802308
VHL19128,29.280062500000007
VHL18577,1.697900000000001
VHL15429,2.1967000000000008
VHL12217,5.830149999999999
VHL15705,30.804299999999998
VHL19888,5.963480032467531
VHL11906,7.389500000000002
VHL15757,17.261999999999986
VHL11938,12.928844444444442
VHL10969,2.337599999999999
VHL11777,64.196
VHL16275,8.51048095238095
VHL14235,4.459516666666666
VHL10496,42.987319047619046
VHL18481,4.774691666666667
VHL17185,3.3632833333333316
VHL15960,3.9862
VHL11313,9.742100000000004
VHL11288,20.9344
VHL12337,6.3285000000000045
VHL14268,2.0765999999999996
VHL10015,22.212
VHL16136,4.788078787878789
VHL17903,20.903000000000002
VHL14018,4.8344000000000005
VHL17473,6.379066666666672
VHL11480,9.586999999999994
VHL13881,3.9661000000000026
